1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
2
2
2
2
2
2
2
2
2
3
3
3
4
4
5
5
5
5
5
5
5
6
6
6
6
6
7
7
7
7
7
7
7
7
7
7
7
8
8
9
10
11
12
12
12
12
12
12
12
12
12
12
12
13
13
13
13
13
13
14
14
14
15
15
18
19
19
19
19
20
20
20
20
20
20
20
20
20
20
20
20
20
21
22
22
23
24
24
24
25
25
26
26
26
27
27
27
27
27
27
28
28
28
28
28
28
28
29
29
29
30
30
30
30
30
30
31
32
32
32
33
33
33
33
33
33
33
33
33
34
34
34
34
34
34
34
34
35
35
35
35
35
35
35
36
37
37
37
37
37
38
38
39
39
39
40
41
41
42
42
42
42
42
42
42
42
42
42
42
42
42
42
42
42
42
42
42
42
42
42
42
42
42
42
42
42
42
42
42
42
42
42
42
42
42
43
43
43
43
43
43
43
43
43
44
44
44
45
48
48
48
49
50
51
53
53
54
54
54
55
55
56
56
56
56
56
56
57
57
57
58
58
58
61
64
64
64
68
69
69
70
70
70
70
70
70
70
70
70
70
70
70
71
71
71
75
75
75
75
76
76
76
77
77
79
81
81
83
85
85
88
91
92
93
94
96
96
96
98
99
99
99
99
99
99
99
99
99
99
99
104
109
114
117
117
117
117
117
117
119
120
120
125
125
126
127
127
132
133
133
137
138
138
138
138
139
139
139
143
145
145
147
149
150
150
153
153
153
153
154
154
154
155
155
155
155
155
155
156
157
157
159
161
161
168
172
173
190
197
199
201
203
204
205
208
209
212
212
217
241
243
248
248
252
253
257
260
264
266
274
275
277
278
285
286
289
290
290
290
290
302
302
311
311
319
321
322
358
365
386
390
395
411
421
434
434
455
462
471
477
483
485
490
495
506
523
545
599
606
621
659
720
739
742
789
800
832
841
841
898
906
938
942
947
951
951
995
996
1026
1048
1071
1080
1110
1165
1180
1212
1236
1238
1323
1323
1323
1336
1367
1481
1553
1568
1617
1750
1938
1995
2106
2252
2338
2338
