GROUP_ID,ARTIFACT_ID,VERSION,LOC,USAGE_NUM,CLASS_NUM
org.apache.tomcat,tomcat-catalina-ant,7.0.99,2352,0,34
org.apache.tomcat,tomcat7-websocket,7.0.99,8054,0,128
org.apache.tomcat,tomcat-catalina-jmx-remote,7.0.99,352,0,5
org.apache.tomcat,tomcat-catalina-ha,7.0.99,6140,0,51
org.apache.tomcat,tomcat-coyote,7.0.99,40805,0,459
com.baidu.hugegraph,hugegraph-loader,0.10.4,7175,0,112
org.yupana,yupana-hbase_2.11,0.15.3,10416,0,350
org.yupana,yupana-hbase_2.12,0.20.0,10241,0,46
org.apache.hadoop,hadoop-hdfs-client,2.8.5,186513,0,1707
br.com.damsete.arq,damsete-arq-report,0.0.7,336,0,13
br.com.objectos.way,xls-api,0.6.0,1242,0,60
ch.astorm,jotlmsg,1.0,733,0,10
club.zhcs,titans,2.0.7,4859,0,81
cn.afterturn,easypoi-base,3.1.0,9878,0,120
cn.afterturn,easypoi-spring-boot-starter,0.1.1,34,0,2
cn.chenzw.excel,magical-excel,1.0.5-b,2896,0,76
cn.chiship.sdk,chiship-sdk-core,1.0,8022,0,106
cn.ibaijia,jsm-frame,1.3.22,10368,0,130
cn.ibaijia,jsm-spring-boot-starter,1.3.24,832,0,10
cn.net.vidyo,jsmth-io,3.3.120.RELEASE,2360,0,32
cn.org.awcp,awcp-framework-core,1.0-RELEASE,11839,0,138
cn.sylinx,toolkit.common.lang,1.0.2-rc.3,13401,0,154
com.35liuqi,summer-web-framework,1.0,1310,0,38
com.adobe.granite,com.adobe.granite.poi,2.0.8,850817,0,7719
com.alibaba,easyexcel,1.0.3,2488,0,44
com.centurylink.mdw,mdw-common,6.0.06,105123,0,1225
com.creditdatamw.labs,zerocell-core,0.3.0,697,0,17
com.creditdatamw.labs,zerocell-example,0.3.0,257,0,4
com.creditdatamw.labs,zerocell-processor,0.3.0,397,0,4
com.gitee.bodboy,poi-utils,0.0.3-Release,1648,0,21
com.github.alenfive,dataway2-boot-starter,2.0.0.RELEASE,3751,0,49
com.github.alenfive,rocket-api-boot-starter,2.2.1.RELEASE,7419,0,99
com.github.dingey,toolkit,1.2,4822,0,65
com.github.dmkwon,blue-hive-spring-starter,1.0.1,8248,0,123
com.github.exerrk,core,1.0.0,1639,0,41
com.github.hazendaz,displaytag,2.1.4,10378,0,128
com.github.hemanthsridhar,WebAppFramework,1.3.8,743,0,9
com.github.hemanthsridhar,testng-ext-dataprovider,9.6,251,0,2
com.github.jackpanz,jackpanz-spring-core,1.0.4,2012,0,43
com.github.jackpanz,maccloud-core,2.4.8,3817,0,72
com.github.kahlkn,artoria-extend,0.8.0.20190407_beta,4192,0,62
com.github.kingchn,meteor-util,1.0.1,904,0,10
com.github.matrixseven,excel-reads,0.0.1,1346,0,26
com.github.mg0324,mango-excel-kit,0.1.0,277,0,4
com.github.mygreen,xlsmapper,1.6,14268,0,202
com.github.nic-luo,rober-office,1.0,7014,0,88
com.github.nimbus-org,nimbus,1.2.4,283832,0,2635
com.github.shipengyan,spy-framework,1.3.0,5453,0,66
com.github.tianjing,tgtools.excel,1.0.9,1688,0,22
com.github.vinitsolanki,core-java-utils-io-poi,0.0.2,291,0,1
com.github.wizonsoft.coteafs,coteafs-core,0.1.118-beta,1288,0,31
com.github.yjpan51020,excel-helper,0.0.1-RELEASE,1111,0,30
com.haulmont.yarg,yarg,2.0.12,10850,0,157
com.helger,ph-poi,4.1.0,1253,0,15
com.hoioy,diamond-common,0.0.1,2181,0,41
com.icexls,icexls,1.0,439,0,10
com.intoverflow.base,intoverflow-dbv,1.1.1,1638,0,22
com.intoverflow.booster,booster-core,1.1.1,34697,0,650
com.jeesuite,jeesuite-common2,1.1.5,1860,0,25
com.namics.oss.java.tools,java-tools,1.2.1,3878,0,37
com.namics.oss.spring.support.i18n,spring-i18n-support,1.0.0,2564,0,35
com.namics.oss.spring.support.i18n,spring-i18n-support-starter,1.1.0,247,0,6
com.namics.oss.spring.support.i18n,spring-i18n-support-web,1.0.0,639,0,5
com.powsybl,powsybl-gse-app,1.0.0,1469,0,19
com.processpuzzle.fitnesse,fitnesse-connect-connect,1.0.11,1917,0,41
com.qwazr,qwazr-extractor,1.1.0,2972,0,39
com.supwisdom,spreadsheet-mapper-core,1.0.2,4034,0,115
com.ucomponent,utils,1.0,14878,0,220
com.widen,tabitha-excel,0.5.2,624,0,7
com.widen.oss,tabitha,0.2.0,2199,0,50
com.widen.oss,tabitha-excel,0.5.1,624,0,7
com.yilihjy,SaveSinaStockData,1.0.1,1289,0,6
de.alpharogroup,file-worker,4.14.0,4151,0,43
de.julielab,jcore-msdoc-reader,2.3.4,303,0,2
de.sciss,sheet_2.10,0.1.2,3742,0,79
de.sciss,sheet_2.11,0.1.2,2994,0,79
de.sciss,sheet_2.12,0.1.2,2518,0,29
de.viaboxx,dbimport,2.5.25,2438,0,41
fr.landel.utils,utils-poi,0.0.1,338,0,1
group.rober,rober-base,3.2.2,3982,0,55
group.rober,rober-base-starter,3.2.0,0,0,0
group.rober,rober-dataform,2.1.0,7242,0,82
group.rober,rober-dataform-starter,3.2.1,0,0,0
group.rober,rober-office,2.0.2,7014,0,88
group.rober,rober-pagelet,3.2.1,252,0,8
group.rober,rober-pagelet-starter,3.2.0,0,0,0
group.rober,rober-runtime,2.1.7,6847,0,68
group.rober,rober-runtime-starter,3.1.0,0,0,0
group.rober,rober-sql,3.1.0,5423,0,105
group.rober,rober-sql-starter,3.2.1,0,0,0
group.rober,rober-webruntime,3.2.2,238,0,8
group.rober,rober-webruntime-starter,3.2.0,0,0,0
guru.qas,martini-reports,1.0.1,1110,0,20
io.github.belmomusta,excel-import-export,1.0,551,0,15
io.github.brijframework,brijframework-util,1.0.1,13065,0,70
io.github.github-brijframework,github-brijframework-util,1.1,13065,0,70
io.konig,konig-spreadsheet,2.7.0,10858,0,113
io.vertigo,vertigo-quarto-impl,0.9.4,3968,0,85
io.vulpine.lib,Kalo,0.2.0,576,0,18
net.e6tech,elements-reporting,1.7.1,420,0,5
net.minidev,xlsx,1.0.7,379,0,3
net.sf.automatic-report-generator,xls-generator,v1.2,147,0,1
net.sf.mpxj,mpxj,5.6.4,118596,0,811
nl.bstoi.poiparser,PoiParser,3.4,1665,0,40
org.codelibs.fess,fess-crawler,1.1.1,11150,0,147
org.dashbuilder,dashbuilder-services,0.9.0.Final,571,0,5
org.eclipse.jemo,jemo-ui,0.1,5478,0,99
org.eclipse.jemo,jemo-utilities,1.0,759,0,6
org.fcrepo,modeshape-sequencer-msoffice,5.5.0.fcr,784,0,15
org.jeecg,easypoi-base,2.4.0,9066,0,118
org.jiucai,appframework,2.3.2,7924,0,125
org.kie,kie-eap-distribution,7.1.0.Beta2,0,0,0
org.nutz,nutz-integration-json4excel,1.r.63,870,0,15
org.nutz,nutz-plugins-zdoc,1.r.65,1569,0,21
org.obolibrary.robot,robot-core,1.7.0,11976,0,69
org.openlmis,openlmis-fulfillment,9.0.1,21352,0,360
org.optaplanner,optaplanner-examples,7.7.0.Final,36620,0,627
org.orienteer,orienteer-camel,1.5,402,0,11
org.simpleflatmapper,sfm-poi,3.1,936,0,34
org.spdx,spdx-tools,2.1.13,38057,0,260
org.tiefaces,tiefaces,1.0.6,10992,0,137
org.visallo,visallo-web-structured-ingest-spreadsheet,4.0.0,209,0,4
pl.droidsonroids.gradle.localization,android-gradle-localization-plugin,1.0.11,1801,0,28
ru.urururu,xls2csv-maven-plugin,0.9.7,380,0,5
us.ihmc,ihmc-avatar-interfaces,0.13.0-210804,42026,0,501
vip.efactory,common-i18n,1.0.0,1235,0,21
org.apache.poi,poi,3.15,113172,0,1677
com.github.waffle,waffle-tomcat10,3.0.0,586,0,6
org.glassfish.exousia,exousia.spi.tomcat,1.0.1,124,0,2
org.omnifaces,exousia,1.0,2024,0,24
org.wildfly.clustering,wildfly-clustering-tomcat-10.0-catalina,12.0.0.Beta1,1404,0,25
org.wildfly.clustering,wildfly-clustering-tomcat-10.0-hotrod,12.0.0.Beta1,329,0,3
org.apache.tomcat,tomcat-catalina,10.0.0,77689,0,690
com.jkoolcloud.tnt4j.streams,tnt4j-streams-jms,1.11.2,384,0,7
com.rabbitmq.jms,rabbitmq-jms,2.1.1,9257,0,128
org.springframework.geode,apache-geode-extensions,1.0.0.RELEASE,88,0,3
org.apache.geode,geode-core,1.2.1,571899,0,5363
ai.databand.azkaban,azkaban-common,3.18.0,21727,0,269
br.com.caelum,vraptor,3.5.0,15356,0,480
br.com.caelum,vraptor-plugin-gae,3.5.3,73,0,3
br.entities,Entities,3.5.1,12764,0,157
ca.carleton.gcrc,nunaliit2-upload,2.1.3,568,0,9
com.54chen,paoding-rose,1.0,9397,0,205
com.adobe.granite,com.adobe.granite.crx-explorer,1.0.14,19134,0,146
com.alibaba.citrus,citrus-webx-all,3.0.7,96412,0,1705
com.britesnow,snow,2.0.4,8336,0,189
com.eduworks,ew.levr.core,3.1.3,4784,0,24
com.evasion,COMMON,2.0.0.1,1656,0,35
com.github.caofangkun,storm-core-java-api,0.11.0,72584,0,5440
com.github.livesense,org.liveSense.jcr.explorer,1.0.5,4520,0,88
com.github.lodsve,lodsve-mvc,2.4.8,1527,0,37
com.github.lodsve,lodsve-web,2.5.10,1420,0,37
com.googlecode.cernunnos,cernunnos,1.2.1,11520,0,233
com.googlecode.gwt-proxy-servlet,proxy,1.0.2,947,0,39
com.googlecode.gwtupload,gwtupload,0.6.5,4219,0,104
com.googlecode.gwtupload,gwtupload-gae,0.6.5,918,0,19
com.googlecode.gwtupload,jsupload,0.6.4,756,0,21
com.googlecode.mycontainer,mycontainer-commons,1.6.7,4581,0,58
com.googlecode.the-fascinator.plugins,plugin-transformer-ice2,1.0.7,440,0,1
com.liferay,com.liferay.document.library.web,1.0.9,9134,0,135
com.liferay,com.liferay.exportimport.web,1.0.10,2397,0,52
com.liferay,com.liferay.portal.osgi.web.wab.extender,2.0.1,2729,0,39
com.liferay,com.liferay.server.manager,1.0.0,788,0,21
com.linkedin.azkaban,azkaban-common,3.58.0,22190,0,283
com.lodsve,lodsve-web,2.6.4-RELEASE,1763,0,45
com.nuecho,rivr-voicexml,1.0.6,7296,0,97
com.qixiangyun,edf-agg-sdk,1.0.3,770,0,5
com.sibvisions.jvx,jvxall,2.0,71663,0,773
com.twitter,finatra,1.1.0,5396,0,98
fr.natsystem.natjet,natsys-echo3controls,7.0.19,49460,0,894
fr.opensagres,fr.opensagres.xdocreport.document,0.9.0,2667,0,49
net.databinder,unfiltered-filter-uploads_2.10,0.7.0,1773,0,29
net.databinder,unfiltered-filter-uploads_2.11,0.7.1,1761,0,29
net.databinder,unfiltered-filter-uploads_2.8.0,0.6.2,1102,0,29
net.databinder,unfiltered-filter-uploads_2.8.1,0.6.5,1103,0,29
net.databinder,unfiltered-filter-uploads_2.8.2,0.6.3,497,0,29
net.databinder,unfiltered-filter-uploads_2.9.0,0.6.2,512,0,29
net.databinder,unfiltered-filter-uploads_2.9.0-1,0.6.5,512,0,29
net.databinder,unfiltered-filter-uploads_2.9.1,0.6.3,512,0,29
net.databinder,unfiltered-filter-uploads_2.9.1-1,0.6.5,1268,0,29
net.databinder,unfiltered-filter-uploads_2.9.2,0.6.3,1724,0,29
net.databinder,unfiltered-filter-uploads_2.9.3,0.7.1,1717,0,29
net.databinder,unfiltered-uploads_2.7.7,0.2.1,499,0,35
net.databinder,unfiltered-uploads_2.8.0,0.4.0,882,0,37
net.databinder,unfiltered-uploads_2.8.1,0.2.3,864,0,37
net.databinder,unfiltered-uploads_2.8.1.RC1,0.2.0,752,0,35
net.databinder,unfiltered-uploads_2.8.1.RC2,0.2.1,752,0,35
net.databinder,unfiltered-uploads_2.8.1.RC3,0.2.2,873,0,39
net.databinder,unfiltered-uploads_2.8.2,0.5.3,678,0,38
net.databinder,unfiltered-uploads_2.9.0,0.5.2,696,0,38
net.databinder,unfiltered-uploads_2.9.0-1,0.4.0,681,0,37
net.databinder,unfiltered-uploads_2.9.0.RC1,0.3.2,659,0,37
net.databinder,unfiltered-uploads_2.9.0.RC3,0.3.2,663,0,37
net.databinder,unfiltered-uploads_2.9.1,0.5.3,696,0,38
net.databinder,unfiltered-uploads_2.9.1-1,0.6.1,1084,0,38
net.databinder,unfiltered-uploads_2.9.1.RC1,0.4.1,681,0,37
net.databinder,unfiltered-uploads_2.9.2,0.6.1,518,0,38
net.fckeditor,java-core,2.4.2,2130,0,24
net.ibizsys.runtime,saibz5_all,5.0.0.0,369049,0,3131
net.liftweb,lift-util,1.0.3,14704,0,586
net.liftweb,lift-webkit,2.0-M2,47225,0,2254
net.liftweb,lift-webkit_2.7.7,2.1-RC2,56184,0,2672
net.liftweb,lift-webkit_2.8.0,2.1-RC1,138530,0,2672
net.sf.click,click-nodeps,1.5-RC1,14445,0,93
net.sourceforge.mikha-web-utils,web-utils,1.2,1398,0,32
org.apache.click,click-nodeps,2.1.0-RC1-incubating,15671,0,102
org.apache.photark,photark-jcr,M2-incubating,782,0,6
org.apache.solr,solr-analysis-extras,5.3.2,199,0,1
org.apache.solr,solr-analytics,5.4.0,5262,0,125
org.broadleafcommerce,broadleaf-open-admin-platform,1.5.3-GA,30577,0,600
org.broadleafcommerce,broadleaf-paypal,2.0.0-GA,4516,0,43
org.codelabor,codelabor-system-file,2.0.1,1809,0,32
org.drools,guvnor-webapp-core,5.4.0.Final,41415,0,1138
org.dspace,dspace-api,4.5,78366,0,698
org.dspace.dependencies.solr,dspace-solr-common,1.4.0.1,5063,0,73
org.dspace.dependencies.solr,dspace-solr-core,1.4.0.1,43522,0,709
org.dspace.dependencies.solr,dspace-solr-solrj,1.4.0.1,202565,0,87
org.duracloud,common-rest,4.2.0,201,0,7
org.everrest,everrest-core,1.12.1,18155,0,320
org.eweb4j,eweb4j-all,1.9.1,22643,0,286
org.exist-db.thirdparty.com.ettrema,milton-servlet,1.8.1.3,2019,0,31
org.exparity,exparity-data,1.0.0,4709,0,109
org.extrema-sistemas,loom-core,2.2,25462,0,527
org.extrema-sistemas.loom,loom,1.0-RC2,19036,0,443
org.fcrepo,fcrepo-server,3.5,53767,0,576
org.geoserver,main,1.7.0,30157,0,325
org.geoserver,web,1.7.0,11465,0,114
org.grails,grails-web,1.1-beta2,27248,0,557
org.grails,grails-webflow,1.3.6,11275,0,51
org.guvnor,guvnor-inbox-backend,6.0.0.Beta5,482,0,8
org.guvnor,guvnor-m2repo-editor-backend,6.0.0.CR1,801,0,7
org.guvnor,guvnor-services-backend,6.0.0.Beta5,1634,0,50
org.hobsoft.symmetry,symmetry-web,0.1.1,407,0,4
org.hudsonci.stapler,stapler-core,3.0.1,6977,0,193
org.icefaces,icefaces,1.8.1,31218,0,516
org.icefaces,just-ice,1.8.1,31218,0,516
org.jbpm,jbpm-designer-backend,6.0.0.Beta2,20647,0,182
org.jbpm,jbpm-form-modeler-common,6.0.0.CR1,1183,0,21
org.jbpm,jbpm-gwt-form-exporter-freemarker,5.4.0.Final,122,0,4
org.jbpm,jbpm-gwt-form-exporter-gwt,5.4.0.Final,142,0,2
org.kie.guvnor,guvnor-core-services-backend,6.0.0.Beta2,1567,0,49
org.kie.guvnor,guvnor-dtable-xls-editor-backend,6.0.0.Alpha9,319,0,3
org.kie.guvnor,guvnor-inbox-backend,6.0.0.Alpha9,29,0,1
org.kie.guvnor,guvnor-m2repo-editor-backend,6.0.0.Beta1,784,0,6
org.kuali.student.common,ks-common-ui,1.2.2-M2,32618,0,832
org.mentaframework,mentawai,1.14.1,32987,0,449
org.mycore.sword,easy-sword2-lib,1.0.4,3008,0,39
org.mymmsc,hotwheel-spring,5.5.3,1153,0,23
org.ow2.xlcloud.xms.console,framework,1.0.0,40464,0,606
org.owasp,dependency-check-core,6.5.1,28447,0,280
org.primefaces,primefaces,4.0,51529,0,723
org.scalatra,scalatra-fileupload,2.1.0-RC1,910,0,23
org.scalatra,scalatra-fileupload_2.10,2.2.0-RC3,3438,0,23
org.scalatra,scalatra-fileupload_2.8.0,2.0.0.M2,1043,0,16
org.scalatra,scalatra-fileupload_2.8.1,2.0.0.M3,2068,0,17
org.scalatra,scalatra-fileupload_2.8.2,2.0.3,845,0,23
org.scalatra,scalatra-fileupload_2.8.2.RC1,2.0.0.RC1,683,0,20
org.scalatra,scalatra-fileupload_2.9.0,2.0.2,907,0,23
org.scalatra,scalatra-fileupload_2.9.0-1,2.0.4,910,0,23
org.scalatra,scalatra-fileupload_2.9.1,2.0.1,907,0,23
org.scalatra,scalatra-fileupload_2.9.1.RC4,2.0.0.RC1,728,0,20
org.sction,sction-core,2.0.9,10297,0,108
org.sonatype.directjngine,directjngine,2.2.1,5835,0,119
org.sonatype.plexus,plexus-restlet-bridge,1.18,2226,0,45
org.springframework.batch,spring-batch-admin-manager,1.2.2.RELEASE,4378,0,76
org.tyranid,tyranid_2.9.1,0.2.21,42323,0,740
org.webframe,wf-web,1.2.0,1283,0,26
org.xcmis,xcmis-restatom,1.3.0-RC1,6930,0,80
org.zkoss.common,zcommon,5.0.7.1,20130,0,270
org.zkoss.zk,zhtml,6.0.0,1786,0,96
se.koc,zutil,1.0.2-227,22276,0,438
turbine,turbine,2.3.3,36298,0,442
uk.bl.wa.discovery,solr-shade,2.0.0,93633,0,1319
com.googlecode.gwtupload,gwtupload-samples,1.0.0,429,0,21
com.googlecode.struts2-conversation,struts2-conversation-scope-plugin,1.5.4,3965,0,109
commons-fileupload,commons-fileupload,1.2.1,2054,0,43
com.github.psi-probe,psi-probe-core,3.5.0,19942,0,304
com.github.waffle,waffle-tomcat9,2.3.0,587,0,6
info.schnatterer.tomcat-reloading-connector,reloading-connector,0.3.0,114,0,4
org.apache.tomcat,tomcat-coyote,9.0.35,39266,0,423
cn.tyoui,roast,1.0-release,632,0,11
com.digitalpebble.stormcrawler,storm-crawler-tika,1.8,567,0,4
com.graysonnorland.pdfmantis,pdf-mantis,0.0.1,1304,0,24
com.strapdata.elasticsearch.plugin,ingest-attachment,6.2.3.11,320,0,5
org.apache.any23,apache-any23-cli,2.2,688,0,12
org.apache.any23,apache-any23-core,2.2,15093,0,250
org.apache.any23,apache-any23-encoding,2.2,17,0,1
org.apache.any23,apache-any23-mime,2.2,277,0,4
org.apache.jmeter,ApacheJMeter,4.0,290,0,3
org.apache.jmeter,ApacheJMeter_components,4.0,23170,0,265
org.apache.tika,tika-app,1.17,2451837,0,28713
org.codelibs.fess,fess-crawler,2.0.0,11406,0,152
org.opensextant,opensextant-xponents-xtext,3.0,5046,0,34
org.apache.tika,tika-parsers,1.17,40333,0,481
com.datathings,greycat-websocket,10,814,0,24
com.fizzed,ninja-undertow,6.1.0-undertow1,822,0,12
com.networknt,audit,1.4.0,110,0,1
com.networknt,body,1.4.0,103,0,4
com.networknt,cdc-service,1.4.0,102,0,3
com.networknt,client,1.4.0,1009,0,19
com.networknt,correlation,1.4.0,79,0,2
com.networknt,cors,1.4.0,248,0,4
com.networknt,dump,1.4.0,95,0,1
com.networknt,exception,1.4.0,104,0,2
com.networknt,graphql-common,1.4.0,35,0,2
com.networknt,graphql-router,1.4.0,126,0,5
com.networknt,graphql-security,1.4.0,165,0,1
com.networknt,graphql-validator,1.4.0,117,0,4
com.networknt,handler,1.4.0,13,0,1
com.networknt,health,1.4.0,29,0,2
com.networknt,info,1.4.0,153,0,2
com.networknt,limit,1.4.0,74,0,2
com.networknt,metrics,1.4.0,5283,0,117
com.networknt,oauth2-cache,1.4.0,1642,0,22
com.networknt,rpc-router,1.4.0,1368,0,15
com.networknt,rpc-security,1.4.0,84,0,1
com.networknt,sanitizer,1.4.0,134,0,2
com.networknt,security,1.4.0,436,0,13
com.networknt,server,1.4.0,479,0,7
com.networknt,swagger-meta,1.4.0,259,0,5
com.networknt,swagger-security,1.4.0,217,0,1
com.networknt,swagger-validator,1.4.0,617,0,13
com.networknt,traceability,1.4.0,63,0,2
com.networknt,utility,1.4.0,816,0,13
io.jboot,jboot,1.0-beta5,38579,0,645
io.mangoo,mangooio-core,4.6.0-Beta1,8717,0,119
io.syndesis,runtime,1.1.1,3730,0,70
io.undertow,undertow-websockets-jsr,1.4.18.Final,2128082,0,94
io.undertow.js,undertow-js,1.0.3.Final,778,0,29
io.youi,youi-server-undertow_2.11,0.4.4,1723,0,42
net.javapla.jawn,jawn-server-undertow,0.9.5,655,0,12
org.actframework,act,1.4.10,55651,0,1302
org.keycloak,keycloak-proxy-server,4.0.0.Beta3,1450,0,25
org.keycloak,keycloak-saml-undertow-adapter,3.3.0.Final,735,0,13
org.keycloak,keycloak-saml-wildfly-adapter,3.4.3.Final,449,0,10
org.keycloak,keycloak-undertow-adapter,3.3.0.Final,1054,0,24
org.keycloak,keycloak-undertow-adapter-spi,3.4.2.Final,418,0,11
org.keycloak,keycloak-wildfly-adapter,4.2.1.Final,286,0,4
org.soulwing.cas,cas-subsystem,2.0.3,4055,0,112
org.wildfly,wildfly-undertow,11.0.0.Beta1,22188,0,383
org.wildfly.security.elytron-web,undertow-server,1.2.0.Final,882,0,19
org.wildfly.security.elytron-web,undertow-server-servlet,1.2.4.Final,649,0,11
io.undertow,undertow-core,1.4.18.Final,77094,0,1444
org.springframework.geode,apache-geode-extensions,1.0.0.RELEASE,88,0,3
org.apache.geode,geode-core,1.2.1,571899,0,5363
org.infinispan,infinispan-server-testdriver-core,11.0.5.Final,2552,0,33
org.infinispan,infinispan-server-runtime,11.0.5.Final,10997,0,162
com.github.hazendaz,displaytag,2.1.5,10331,0,127
com.googlecode.rapid-framework,rapid-core,4.0,8960,0,174
com.liferay,org.apache.struts,1.2.9.LIFERAY-PATCHED-1,24961,0,300
com.mockrunner,mockrunner-jdk1.3-j2ee1.3,0.4,34957,0,254
com.mockrunner,mockrunner-jdk1.4-j2ee1.3,0.4,35550,0,256
com.mockrunner,mockrunner-jdk1.5-j2ee1.3,0.4,35492,0,256
com.mockrunner,mockrunner-jdk1.6-j2ee1.3,0.4,36383,0,260
com.moparisthebest.beehive,beehive-netui-core,1.0.2,29920,0,500
net.anotheria,moskito-web,2.1.1,1166,0,16
net.mlw,vlh,0.1.13,9799,0,159
org.apache.velocity,velocity-tools,1.3,6635,0,67
org.beangle.jakarta,beangle-jakarta-struts1,1.2.9.1,25953,0,317
org.beangle.struts,beangle-struts-s1,3.6.11,1374,0,13
org.codehaus.jet,jet-web,1.0-beta-3,771,0,16
org.directwebremoting,dwr,2.0.rc2,14251,0,231
org.geoserver,main,1.6-beta3,19972,0,184
org.geoserver,web,1.5.0-RC3,10427,0,103
org.hdiv,hdiv-struts-1.2.9,2.0.3,14055,0,105
org.jharks,workflow-survey-engine,1.0.0,4961,0,81
org.kuali.kfs,kfs-core,4.1.1-5,378794,0,4583
org.kualigan.kfs,kfs-core,1.0.5,378806,0,4583
org.springframework,spring,2.5.4,109549,0,2116
org.springframework,spring-struts,3.2.9.RELEASE,1093,0,21
org.springframework,spring-web,2.5.6.SEC03,6785,0,133
org.springframework,spring-webflow,1.0.6,15589,0,304
org.springframework,spring-webmvc,2.0.3,10663,0,165
org.springframework,spring-webmvc-struts,2.5.1,1083,0,20
org.webframe,wf-struts,1.2.0,371,0,8
org.webframe,wf-web-page,1.1.7,8085,0,118
se.vgregion.rss-client,rss-client-bc-core-composite-svc,2.4,321,0,8
struts-menu,struts-menu,2.4.3,2790,0,35
struts,struts,1.2.9,24961,0,300
com.googlecode.rapid-framework,rapid-core,4.0.3,9733,0,181
com.toolazydogs.shiro,shiro-struts2,1.0,37,0,2
com.tr8nhub,struts2-clientsdk,0.1.0,71,0,2
com.translationexchange,tml-struts2,0.2.1,115,0,2
com.yasudanetwork.struts2,flush-scope-plugin,0.1.4,591,0,18
org.nutz,nutz-integration-struts2,1.r.57,46,0,1
org.apache.struts,struts2-core,2.1.8.1,23849,0,413
com.cosium.murmur.extensions,vysper-websockets,0.8,554,0,11
com.ericsson.research.trap.transports,websocket-tomcat,1.4,466,0,10
org.mobicents.arquillian.container,mss-tomcat-embedded-7,1.0.0-CR1,757,0,6
org.mobicents.servlet.sip.arquillian.showcase,SimpleShootistTest-7,1.0.0-CR1,557,0,1
org.mobicents.servlet.sip.arquillian.showcase,SimpleShootmeTest-7,1.0.0-CR1,857,0,3
pl.bristleback,bristleServer,0.2.0-alpha-02,7560,0,204
org.apache.tomcat,tomcat-coyote,7.0.27,39376,0,442
com.yahoo.datasketches,sketches-pig,0.2.0,1073,0,15
org.apache.hadoop,hadoop-common,0.23.11,68783,0,1139
com.webank.defibus,defibus-broker,1.0.1,3156,0,44
com.webank.defibus,defibus-namesrv,1.0.0,9,0,1
org.apache.rocketmq,rocketmq-broker,4.4.0,9706,0,102
com.liferay,com.liferay.portal.scripting.beanshell,2.0.1,24267,0,165
org.apache-extras.beanshell,bsh,2.0b5,24223,0,164
com.cedac.spring.security,spring-security-mongodb,1.0.0,1568,0,7
io.jmnarloch,feign-oauth2-spring-cloud-starter,1.0.0,56,0,2
me.tfeng.play-mods,oauth2,0.5.2,948,0,20
me.tfeng.play-plugins,oauth2-plugin,0.3.8,1007,0,21
org.trustedanalytics,object-store,0.5.3,1079,0,28
org.trustedanalytics,resource-server-template,0.4.9,2996,0,59
org.trustedanalytics.modelcatalog,model-catalog,0.3.29,5841,0,124
org.springframework.security.oauth,spring-security-oauth2,2.0.7.RELEASE,13892,0,285
de.javakaffee.msm,memcached-session-manager-tc7,1.5.0,405,0,3
org.apache.flex.blazeds,flex-messaging-opt-tomcat-7,4.7.3,201,0,2
org.apache.flex.blazeds,flex-messaging-opt-tomcat7,4.7.2,849,0,5
org.apache.tomcat,tomcat-catalina,7.0.8,70419,0,609
com.exactpro.th2,common,3.34.0,14689,0,217
com.sitewhere,sitewhere-k8s-model,3.0.1,2764,0,99
io.fabric8,knative-client,4.13.0,3708,0,75
io.fabric8,kubernetes-server-mock,4.13.0,980,0,11
io.fabric8,kubernetes-test,4.13.0,0,0,0
io.fabric8,servicecatalog-client,4.13.0,1246,0,28
io.fabric8,servicecatalog-tests,4.13.0,0,0,0
io.fabric8,tekton-client,4.13.0,2086,0,45
io.fabric8,volumesnapshot-client,4.13.0,467,0,15
io.fabric8,volumesnapshot-tests,4.13.0,0,0,0
io.fabric8.kubernetes,kubernetes-karaf-itests,4.13.0,0,0,0
io.github.novakov-alexey,freya-core_2.13,0.2.9,10370,0,128
io.quarkus,quarkus-kubernetes-client,1.11.0.Beta2,143,0,3
io.quarkus,quarkus-kubernetes-client-spi,1.11.0.Beta2,16,0,1
io.strimzi,api,0.21.0,98330,0,1392
io.strimzi,crd-generator,0.21.1,613228,0,7970
io.fabric8,kubernetes-client,4.13.0,32722,0,546
com.akkaserverless,akkaserverless-codegen-core_2.12,0.10.3,34923,0,321
com.akkaserverless,akkaserverless-java-sdk,0.10.3,212113,0,1630
com.alibaba.rsocket,alibaba-broker-grpc-gateway,1.1.2,5455,0,98
com.alibaba.rsocket,alibaba-rsocket-core,1.1.2,9226,0,155
com.amazonaws,amazon-kinesis-client,1.14.7,15771,0,242
com.avast.clients.rabbitmq,rabbitmq-client-extras-protobuf_2.12,9.0.0-beta2,356,0,14
com.avast.clients.rabbitmq,rabbitmq-client-extras-protobuf_2.13,v9.0.0-beta,351,0,14
com.avast.clients.rabbitmq,rabbitmq-client-extras-scalapb_2.12,v9.0.0-beta,345,0,14
com.avast.clients.rabbitmq,rabbitmq-client-extras-scalapb_2.13,v9.0.0-beta,340,0,14
com.baremaps,baremaps-benchmarks,0.6.4,8853,0,25
com.baremaps,baremaps-blob,0.6.5,425,0,9
com.baremaps,baremaps-blob-s3,0.6.5,78,0,1
com.baremaps,baremaps-cli,0.6.4,889,0,18
com.baremaps,baremaps-osm,0.6.5,22944,0,130
com.baremaps,baremaps-osm-lmdb,0.6.5,154,0,1
